NETWORK ANALYSIS,Nirali,"DR S D RUIKAR,    M V  MUNOT,",Pune University,,,,575,N2658.jpg,First,766,1 Basics And Network Topology 3 Filters And Attenuators 4 Two Port Networks 5 Transient Response 6 Resonance
DATA STRUCTURE,Nirali,"G R PATIL,",Pune University,,,,325,N2659.jpg,First,420,1 Introduction to Data Structure And Advance Concept in C 2 Stacks And Queues 3 Linked list 4 Graphs 5 Trees 6 Sorting And Searching
CONCRETE TECHNOLOGY,Nirali,"M N BAJAD,",Pune University,,,,175,N2660.jpg,First,226,"1 Introduction to Concrete As a Construction material 2 Properties, Production And placement of Concrete 3 Testing of Concrete And framework  4 Concrete Mix Design 5 Special Concretes And Special Concreting Techniques 6 Deterioration And Repairs"
COMPUTER NETWORKS I,Nirali,"G R PATIL,    R C JAISWAL,    A V DHUMANE,",Pune University,,,,330,N2661.jpg,First,492,1 Introduction 2 Physical Lyer 3 Physical Layer2 And Switching 4 Data Link layer 1 5 Data l;ink layer 2 6 Multiple Access And Ethernet 7 Wireless LANS and Cellular Networks 8 Network Layer
TELECOMMUNICATION NETWORKS AND MANAGEMENT,Nirali,"R C JAISWAL,    DR P W WANI,",Pune University,,,,360,N2666.jpg,First,472,1 Introduction to Switching And Telecom Networks 2 broadband telecom Network 3 Frame Relay And ATM 4 Broadband Access And routing Technologies 5 QOS And Reliability Issues of Telecom Networks 6 Telecom Network Management
COMPUTER NETWORK,Nirali,"G R PATIL,    R C JAISWAL,    A V DHUMANE,",Pune University,,,,470,N2667.jpg,First,622,1 Introduction to Computer Network 2 Physical Layer & data Link Layer 3 Network layer & Transport layer 4 Application Layer 5 TCP/IP Protocol Suite 6 Digital Networks
OPTICAL AND MICROWAVE COMMUNICATION,Nirali,"DR S RUIKAR,    R  A LABADE,",Pune University,,,,260,N2668.jpg,First,340,1 Introduction to OFC and its Components 2 Signal Degradation in optical Fiber 3 FOC System 4 Microwave-guides and Components 5 Microwave Tubes 6 Solid \u2013State Microwave Devices Oral Questions
VOICE NETWORK,Nirali,"R C JAISWAL,    MRS R A APTE,",Pune University,,,,385,N2670.jpg,First,385,1. Introduction to Telephone signalling And Switching 2 Telecommunication trafic Engineering 3 Data And Voice Integration 4 Global System For Mobile cmomunication 5 Code Division Multiple Access 6 IP Telephoney
ENGINEERING MATHEMATICS-I,Nirali,"AN SINGH,    DR MY GOKHALE,    DR NS MUJUMDAR,    KR ATAL,    SS KULKARNI,",Pune University,,,,500,N2751.jpg,Second,622,"Matrices - System of Linear Algebraic Equations - Eigen Values, Eigen Vectors - Complex Numbers - Hyperbolic Functions, Logarithms of Complex Numbers - Infinite Series - Successive Differentiation - Taylors and Maclaurins Theorems - Indeterminate Forms - Partial Differentiation and Applications - Jacobians, Errors and Approximations, Maxima and Minima - Model Question Paper - University Question Papers"
ENGINEERING PHYSICS,Nirali,"DR HR KULKARNI,    DR SP JAGTAP,    DR UP MOHARIL,    IA SHAIKH,    SF KHAIRNAR,",Pune University,,,,300,N2752.jpg,Third,438,"Unit 1:Interference,Diffraction and Its Engineering Applications,Unit 2:Sound Engineering,Unit 3:Polarization And Laser,Unit 4:Solid State Physics,Unit 5:Wave Mechanics,Unit 6:Sperconductivity And Physics Of Nanoparticles."
ENGINEERING CHEMISTRY,Nirali,"DR A K DIWAN,    DR D V NIGHOT,    DR M Y KHALADKAR,    DR M Y KHALADKAR,    DR S D KULKARNI,",Pune University,,,,210,N2753.jpg,Second,327,"Unit 1:Water Technology And Green Chemistry,Unit 2:Electro Analytical tTechniques,Unit 3:Synthetic rganic Polymers,Unit 4:Fuels And Combustion,Unit 5:Chemistry Of Hydrogen And Carbon,Unit 6:Corrosion Science"
BASIC CIVIL AND ENVIRONMENTAL ENGINEERING,Nirali,"DR AH BIRADAR,    DR RK LAD,    SK PATIL,    ST MALI,",Pune University,,,,225,N2754.jpg,Fourth,387,UNIT 1 - Introduction to Civil Engineering - UNIT 2 - Materials and Construction - UNIT 3 - Uses of MAPS and Field Surveys - UNIT 4 - Ecology and Eco System - UNIT 5 - Planning for the Built Environment - UNIT 6 - Energy and Environmental Pollution - Appendixes
BASIC ELECTRONICS ENGINEERING,Nirali,"MD PATIL,    RC JAISWAL,    SR DESHPANDE,",Pune University,,,,225,N2755.jpg,Third,344,"Unit 1:Diode Circuits,Unit 2:Bipolar Junction Transistor(BJT)Circuits,Unit 3:Linear Integrated Circuits,Unit 4:Digital Electronics,Unit 5:Industrial Electronics,Unit 6:Electronic Communication."
BASIC ELECTRICAL ENGINEERING,Nirali,"B H DESHMUKH,",Pune University,,,,480,N2757.jpg,Eighth,667,1 Elementary Concepts 2 Magnetic Circuits 3 Electromagnetic Induction 4 Single Phase Transformers 5 Electrostatistics 6 A C fundamentals 7 Single Phase A C circuits 8 Three Phase A C Circuits 9 D C Circuits Appendix
MOBILE COMMUNICATION,Nirali,"H B MALI,    R C JAISWAL ,",Pune University,,,,375,N2758.jpg,Second,492,"1.Introduction to Wireless Communication System 2.Modern Wireless Communication 3.Cellular Concept 4.Mobile Radio Propagation (Large Scale Path Loss) 5.Mobile Radio Propagation (Small Scale Fading and Multipath) 6.Modulation Techniques for Mobile Radio Communication (Analog Modulation) 7.Modulation Techniques for Mobile Radio Communication (Digital Continuous Wave Modulation) 8.Spread Spectrum Techniques in Mobile Radio Communication 9.Equalization Techniques for Mobile Radio 10. Coding Techniques for Wireless Communications 11.Multiple Access 12.Global System for Mobile Communications (GSM) 13. IS-95 CDMA System 14.CDMA 2000 \u2022University Question  PapersDecember 2011, May 2012, December 2012"
FUNDAMENTALS OF PROGRAMMING LANGUAGES - I,Nirali,"T R PATIL ,    A N VARADE,    S T KADAM,    M A AHER,",Pune University,,,,150,N2760.jpg,First,204,1 Introduction 2 Introduction 3 C Programming 4 C programming Laboratory Assignment
ENGINEERING MATHEMATICS II,Nirali,"DR M Y GOKHALE,    S S KULKARNI,    K R ATAL,    DR N S MUJUMDAR,    A N SINGH,",Pune University,,,,550,N2761.jpg,First,836,"1 Differencial Equations 2 Applications of Differential Equations 3 Fourier Series 4 Reduction Formulae, Beta and Gamma Functions 5 Differentiation Under the integral sign and Error Functions 6 Curve Tracing And Rectification of Curves 7 Co-ordinate System, Plane, Straight line and Solids of Revolution 8 Sphere 9 The cone and Cylinder 10 multiple Integrals 11 Area, volume, mean and Root mean Square Values 12 Centre of Gravity and moment of Inertia List of Formulae Model Question Paper: online Examination Model Question Paper: Theory Examination University Question Papers May 2013& Dec 2013"
ENGINEERING MECHANICS,Nirali,"SR PAREKAR,    SEEMA V JOSHI,    UR AWARI,",Pune University,,,,425,N2764.jpg,Second,516,"UNIT I:RESULTANT OF COPLANAR FORCE SYSTEM\r\nUNIT II:RECTILINEAR MOTION OF PARTICLES\r\nUNIT III:CURVILINEAR MOTION OF PARTICLES\r\nUNIT IV:WORK,ENERGY AND IMPULSE-MOMENTUM PRINCIPLE FOR A PARTICLE\r\nUNIT V:EQULIBRIUM OF FORCE SYSTEM\r\nUNIT VI:ANALYSIS OF STRUCTURE AND FRICTION"
ONLINE QUESTION-BANK-ENGINEERING CHEMISTRY,Nirali,"P S PARULEKAR,    A J KULKARNI,",Pune University,,,,165,N2770.jpg,First,212,"Unit 1, Unit 2, Practice Paper for First and Second Unit, Unit 3, Unit 4, Practice Paper for Third and Fourth Unit, Model Question Paper, December 2012."
FUNDAMENTALS OF PROGRAMMING LANGUAGES-II,Nirali,"TR PATIL,    MA AHER,",Pune University,,,,130,N2771.jpg,Third,180,1.Microprocessors and Micro-controllers Architectures and Programming\r\n2.Introduction to Advance Programming Platform\r\n3. Introduction to Embedded Programming Concept\r\n4.Handheld device open source Operating System Installations and Applications\r\nLaboratory Assignments
ENGINEERING MATHEMATICS III,Nirali,"DR M Y GOKHALE,    DR N S MUJUMDAR,    A N SINGH,    S S KULKARNI,    K R ATAL,",Pune University,,,,500,N2781.jpg,First,664,"1 Linear Differential Equation And Applications- i \u2013 Linear Differential Equations With Constant Coefficients ii \u2013 Simultaneous Linear Differential Equations iii- Applications of Differential Equations 2 Numerical Methods i \u2013 System of Linear Equations  ii \u2013 Numerical Solution of ordinary Differential Equatioins 3 Statistics And probability  i Statistics, Correlation And Regression ii \u2013 Probability and probability Distributions  4 Vector Differential Calculus \u2013 i vector Algebra ii- Vector Differentiation 5 Vector Integration i \u2013 vector Integration ii Application of vectors to Fluid Mechanics  6 i Application of partial Differential Equations Model Question paper online Phase I & II Model Question Paper- Theory Exam"
BUILDING TECHNOLOGY AND MATERIALS,Nirali,"M V JADHAV,    V S LIMAYE,    V R PHADKE,    DR R K JAIN,",Pune University,,,,315,N2782.jpg,First,399,1 Introduction To Building construction 2 Stone And brick Masonry 3 Block masonry 4 Form Work 5 Flooring Materials 6 Roofing Materials 7 Doors And Windows 8 Arches And lintels 9 Vertical Circulation 10 protective Coatings 11 Miscellaneous materials 12 Safety in construction 13 Glass
STRENGTH OF MATERIALS,Nirali,"H M SOMAYYA,    DR SURESH R PAREKAR,",Pune University,,,,450,N2783.jpg,First,594,1 Simple Stresses And Strains (Part I) 2 Simple Stresses And Strains (Part II) 3 Bending Stresses in beams 4 shear Stress Distribution In Beams 5 Torsion 6 Strain Energy 7 Principle Stresses And Strains 8 Combined loading 9 Shear Force And bending Moment (Part A) 10 Shear Force And Bending moment (Part B) 1 Columns 12 Direct And Bending Stresses
SURVEYING,Nirali,"DR S T MALI,    U S PATIL,    A S SHELAR,",Pune University,,,,320,N2784.jpg,First,440,1 Compass And Plane Table Surveying 2 Levelling And Controuring 3 Theodolite Traversing 4 Curves 5 Permanent Adjustments of a Transit Theodolite And Tacheometry  6 Construction Survey And Electronic Measurement Techniques
MCQS (FOR ONLINE EXAMINATION),Nirali,"-,",Pune University,,,,225,N2786.jpg,First,315,1 Building Technology And Materials 2 Strength of Materials 3 Surveying 4 Geotechnical Engineering
THERMODYNAMICS,Nirali,"DR S N SAPALI,    DR S S KORE,    S S GHORPADE,     S A KALE,",Pune University,,,,375,N2791.jpg,First,434,1 Laws of Thermodynamics 2 Entropy 3 Ideal Gas 4 Gas Power Cycles 5 Availability 6 Properties of Pure Substances 7 Vapour Power Cycle 8 Steam Generators9 Fuels And Combustion
MATERIAL SCIENCE,Nirali,"A S GHOLAP,    M S KULKARNI,    M K NEGI,",Pune University,,,,180,N2792.jpg,First,180,1 Mechanical Behaviour of Metals And Crystal Structure 2 Study of Non- Metallic Materials 3 Mechanical Testing of Metals 4 Destructive Testing 5 Powder metallurgy And Processes 6 Introduction Introduction to Advanced Materials
FLUID MECHANICS,Nirali,"P V SHROTRI,",Pune University,,,,450,N2793.jpg,First,614,1 Introduction And Properties of Fluids 2 Fluid Pressure And its Measurement 3 Hydrostatistic Forces On Surfaces 4 Buoyancy And Floatation 5 Kinematics of Fluid Flow 6 Dynamics of Fluid Flow 7 Laminar Flow 8 Introduction to Turbulent Flow 9 Flow Through Pipes 10 Dimensional Analysis 11 Boundry Layer theory 12 Forces on Immersed Bodies
NETWORK THEORY,Nirali,"DR S D RUIKAR,    M V  MUNOT ,",Pune University,,,,625,N2803.jpg,First,854,"1 Basic circuits Analysis And Simplification Techniques 2 Graph theory And Network Que. 3 Transient Analysis of Basic Rc, RL And RLC Circuits 4 Frequency Selective Networks 5 Filters And Attenuators 6 Two Port Network Parameters And Functions"
DATA STRUTURES AND ALGORITHMS,Nirali,"G R PATIL,",Pune University,,,,500,N2804.jpg,First,667,"UNIT I 1 Introduction to C language (Rivision) 2 Introduction to Algorithm Design 3 Functions in C 4 Arrays And Searching Algorithms UNIT II  5 Sorting Algorithms 6 Multidimensional Arrays, Pointers And String 7 Structures in C 8 Linked Lists 9 Stacks 10 Queues 11 Trees 12 Trees Appendix A Appendix B"
DIGITAL ELECTRONICS,Nirali,"S S KULKARNI,",Pune University,,,,235,N2805.jpg,First,305,1 Digital logic Families 2 Combinational Logic Design 3Sequential Logic Design 4 State Machines 5 Programmable Logic Devices And semiconductor Memories 6 Introduction to HDL
DISCRETE STRUCTURES,Nirali,"DR L K IYER,    DR N A KANKANE,",Pune University,,,,525,N2811.jpg,First,670,"1 Logic And Proofs 2 Theory of Sets 3 Relations 4 Functions  5 Recurrence Relations 6 Groups And rings 7 Graph Theory 8 Trees 9 Permutations, Combinations And Discrete Probability"
DATA STRUCTURE AND PROBLEM SOLVING,Nirali,"A V DHUMANE,    B S THAKARE,    V A MESHRAM,",Pune University,,,,550,N2813.jpg,First,688,1 General Problem Solving Concepts 2 Tree 3 Graph 4 Tables 5 Heaps 6 Files 7 Parallel Algorithms
OPERATING SYSTEM AND ADMINISTRATION,Nirali,"R N PHURSULE,    S A DARADE,    A R KALUGADE,",Pune University,,,,175,N2814.jpg,First,218,"1 Introduction to Operating System 2 Introduction to the Kernal 3 Introduction to File System 4b Booting And Shutdown, Scripting and Shell 5 Access Control, Rootly powers and Controling process 6 Adding New Users And Storage Practical Experiment"
MICROPROCESSOR ARCHITECTURE,Nirali,"A DIXIT,    V N NANDGAONKAR,",Pune University,,,,265,N2815.jpg,First,356,1Introduction to 8086 Microprocessor 2 80386 DX Architecture 3 Real Mode 4 Protected Mode 5 Virtual 86 Mode 6 Pipelined Architecture 7 Language Programming 8 The New Architecture
MCQS (FOR ONLINE EXAMINATION),Nirali,"-,",Pune University,,,,300,N2816.jpg,First,414,1 Discrete Structures 2 Digital Electronics And Logic Design 3 Data Structures & Problem Solving 4 Operating System & Administration 5 Microprocessor Architecture
FUNDAMENTALS OF DATA STRUCTURE,Nirali,"T R PATIL,    P R THAKARE,",Pune University,,,,315,N2824.jpg,First,406,1 Introduction to C 2 Pointers in c 3 Introduction to Data structures 4 Searching And Sorting techniques 5 Linear Data Structures using Sequential Organisation 6 Linear Data Structures using Linked Organisation Laboratory Assignments
PROBLEM SOLVING AND OBJECT ORIENTED PROGRAMMING CONCEPTS,Nirali,"MS MANUSHI A MAJUMDAR,    MR DHIRAJ G PATIL,    MS RAJASHREE P KARANDE,    MRS PALLAVI S BANGARE,",Pune University,,,,275,N2825.jpg,First,348,1 Problem Solving Concepts 2 Problem Solving With Logic Structures 3 Array And Text Processing 4 Foundations of Object oriented Programming 5 Overloading and Inheritance 6 Templates And Exception Handling
CHEMISTRY I,Nirali,"V K WALEKAR,    DR MRS V R DOSS,",Pune University,,,,240,N2831.jpg,First,351,1 Bonding And Reactivity 2 Chemical kinetics And Photochemistry 3 Instrumental Methods of Analysis 4 Solutions 5 Reaction Mechanisms 6 Heterocyclic Compounds And Dyes
CHEMICAL ENGINEERING FLUID MECHANICS,Nirali,"AP KULKARNI,",Pune University,,,,250,N2832.jpg,First,356,1 Introduction to Fluid Mechanics 2 Fluid Statics and its Applications 3 Kinematics And Dynamics of Fluid Flow 4 Flow of Incompressible Fluids Conduits 5 Boundry Layer Theory 6 Fluid Flow past immersed Bodies 7 Dimensional Analysis 8 Transportation And Metering of Fluids 9 Flow of Multiphase Mixtures University papers
ENGINEERING MATHEMATICS III,Nirali,"A N SINGH,    S S KULKARNI,    DR N S MUJUMDAR,    DR M Y GOKHALE ,    K R ATAL,",Pune University,,,,520,N2833.jpg,First,715,"Linear Differential Equations With Constant Coefficients 2 Simultaneous Linear Equations, Symmetrical Simultaneous D.E. and Applications of Differential Equations 3 Fourier transform 4 Laplace transform 6 Applications of laplace Transform 7 Vector Algebra 8 Vector Differentiation 9 Vector Integrgation 10 Applications of vector to Fluid mechanics 11 Aplications of partial Differential Equations"
ENGINEERING MATHEMATICS III,Nirali,"DR M Y GOKHALE,    DR N S MUJUMDAR,    A N SINGH,    S S KULKARNI,    K R ATAL,",Pune University,,,,500,N2836.jpg,First,695,"Unit I \u2013 1 linear Differential Equations With Constant Coefficeints 2 Simultaneoous Linear Differential Equations, Symmetric Simultaneous D.E. And Applications Unit II \u20133  Laplace And Fourier Transform 4 Inverse Laplace Transform Unit III - 5 Fourier transform 6 The Z Transform Unit IV- 7 Vector Algebra 8 Vector Differentiation Unit V \u2013 Vector Integration 10 Applications of vectors to Electromagnetic Fields Unit VI- 11 Complex Differentiation 12 Complex Integration And Conformal Mapping Model Question paper- Online Examination Model Question paper Theory Examination"
MCQS (FOR ONLINE EXAMINATION),Nirali,"-,",Pune University,,,,200,N2837.jpg,First,272,1 Power Generation Electronics 2 Material Science 3 Analog & Digital Electronics 4 Electrical Measurements & Instruments
FLUID MECHANICS,Nirali,"P V SHROTRI,",Pune University,,,,540,N2841.jpg,First,835,1 Introduction and Properties of Fluid 2 Fluid Pressure and it's Measurement 3 Hydrostatistic Forces on Surfaces 4 Buoyancy and Floatation 5 Kinematics of fluid Flow 6 Dynamics of Fluid Flow 7 Dimensional Analysis Laminar Flow 9 Boundary Layer theory 10 Introduction to Turbulent Flow 11 Flow Through Pipes (Multiple choice Questions at the end of every Chapter)
ARCHITECTURAL PLANNING AND DESIGN OF BUILDINGS,Nirali,"A D PAWAR,    V S LIMAYE,",Pune University,,,,350,N2842.jpg,First,540,1 Town Planning 2 Legal Aspects 3 Planning And Design of Buildings 4 Safety Aspects 5 Introduction to Earthquake Resistant Structures 6 Noise And Acoustics 7 Ventilation 8 Lighting 9 Plumbing Services 10 Architectural Drawing And Building Planning Byelaws 11 Planning of Public Buildings
STRUCTURAL ANALYSIS,Nirali,"DR S R PAREKAR,    H M SOMAYYA,",Pune University,,,,550,N2843.jpg,First,750,1 Basic Concepts of Structural Analysis 2 Slope And Deflection of Beams 3 Deflection of Beams And frames 4 Indeterminate Beams 5 Energy Method For Displacement 6 Deflection of Trusses 7 Indeterminate Trusses 8 Influence Lines 9 Influence Line Diagrams for Plane 10 Three-Hinged Arches 11 Two-Hinged Arches 12 Plastic Theory  13 Plastics Analysis
ENGINEERING GEOLOGY,Nirali,"DR PRAKASH RAO,    RAVIRAJ SORATE,    NARENDRA S JAIN,",Pune University,,,,300,N2844.jpg,First,375,"1 Minerology, Petrology And general Geology 2 Structural Geology And Plate Tectonics 3 Geomorphology And Distorical Geology 4 Preliminary Geological Studies And Remote Sensing 5 Role of Engineering Geology In Reservoirs, Dams And Tunneling 6 Geological Hazards, Groundwater And Building Stones"
CONCRETE TECHNOLOGY,Nirali,"M N BAJAD,    V R PHADKE,",Pune University,,,,240,N2845.jpg,First,315,"1 Introduction To Concrete A A Construction Material General Perspective Ingredients of concrete 2 Properties, Production And Placement of Concrete 3 Testing of Concrete And Special Concretes 4 Special Concreting Techniques 5 Concrete Mix Degign6 Deterioration And Repairs"
MCQS FOR SE CIVIL ENGINEERING ALL SUBJECTS,Nirali,"NIRALI PRAKASHAN,",Pune University,,,,200,N2846.jpg,First,290,1.Fluid Mechanics-I 2.Architectural Planning & Design of Buildings 3.Structural Analysis 4.Engineering Geology 5.Concrete Technology
ENGINEERING METALLURGY,Nirali,"A S GHOLAP,    S S GHORPADE,    DR M S KULKARNI,",Pune University,,,,275,N2852.jpg,First,305,1 Types of Equilibrium Diagrams and Metallurgical Concepts 2 Classification of Steel and Alloys Steels 3 Heat Transfer Treatment of Steel and Non-Ferrous Metals 4 Corrosion and its Prevention 5 Cast Irons  6 Non-Ferrous Alloys
APPLIED THERMODYNAMICS,Nirali,"DR S S KORE,    S S GHORPADE,    DR S N SAPALI,",Pune University,,,,250,N2853.jpg,First,325,1 Basics of IC Engines And Fuel Air Cycles and Actual Cycles 2 Spark Ignition (SI) Engines 3 Compression Ignition (CI) Engines 4 Testing IC Engines and Supercharging 5 IC Engine Systems And IC Engine Emissions and Control
STRENGTH OF MATERIALS,Nirali,"V N CHOUGULE,    DR S R PAREKAR,    H M SOMAYYA,",Pune University,,,,500,N2854.jpg,First,780,1 Simple Stresses And Strains(Part I) 2 Simple Stresses And Strains (Part II) 3 Shear Force And bending Moment (Part A) 4 Shear Force And Bending Moment (Part B) 5 Bending Stresses in Beams 6 Shear Stress Distribution in Beams 7 Slope And Deflection of Beams (Macaulay's Method) 8 Strain Energy 9 Torsion 10 Bucking of Coloumns 11 Principal Stresses And Strains 12 Combines Loading And Theories of Elastic Failures
ELECTRONICS AND ELECTRICAL ENGINEERING,Nirali,"SM CHAUDHARI,    SR DESHPANDE,    BH DESHMUKH,",Pune University,,,,300,N2855.jpg,First,384,Part-1\r\n1.MICROCONTROLLER ARCHITECTURE\r\n2.MICROCONTROLLER PERIPHERALS\r\n3.ELECTRONIC INSTRUMENTS AND MESUREMENTS\r\nPart-II\r\n1.ELECTRICAL POWER MEASUREMENTS\r\n2.MISCELLANEOUS MEASUREMENTS AND MEASURING    \r\n\r\nINSTRUMENTS\r\n3.D.C.  GENERATORS\r\n4.D.C. MOTORS\r\n5.THREE-PHASE INDUCTION MOTORS
ENGINEERING MATHEMATICS III,Nirali,"A N SINGH,    DR M Y GOKHALE,    S S KULKARNI,    K R ATAL,    DR N S MUJUMDAR,",Pune University,,,,500,N2861.jpg,First,650,"1 Linear Differential Equation 2 Simultaneous Linear Differential Equations, Symmetrical Simultaneous D e and Applications of Differential Equations 3 Fourier Transform 4 The Z Transform 5 Interpolation, nummerical Diffrentiation and iontegration 6 Numerical Solution of ordinary Differential Equations 7 vector Algebra 8 Vector Differentiation 9 Vector Integration 10 Applications of vectors to Electromagnetic Fields 11 Complex Differentiation 12 Complex Integration and Conformal Mapping Model Question Paper: online Examination (Phase I & II) Model Question Paper : Theory Examination"
INTEGRATED CIRCUITS,Nirali,"D S PANDIT,",Pune University,,,,300,N2862.jpg,First,385,1 OP-AMP Basics 2 OP-Amp IC Technology 3 LInear Applications of OP-AMP 4 Non- Linear Applications of OP-AMP 5 Convertgers Using Op-AMP 6 Special Purpose IC's \r\nUniversity Question Papers
ANALOG COMMUNICATION,Nirali,"R C JAISWAL,    G R PATIL,",Pune University,,,,370,N2864.jpg,First,500,1 Introduction to Electronic Communication 2 Amplitude Modulation 3 Angle (Exponential)Modulation 4 AM and FM Receivers 5 Noise 6 Behaviour of Analog System in presence of Noise 7 Pulse Analog Modulation
COMPUTER ORGANIZATION,Nirali,"M SALE,    V KADAM,    J SURVE,",Pune University,,,,260,N2865.jpg,First,345,1 Basic Structure of Computer 2 Arithmetic Unit 3 Control Unit 4 Input-Output Organization 5 Memory Organization 6 Microprocessor
CONTROL SYSTEMS:MCQS FOR ONLINE EXAMINATION,Nirali,"DR SD RUIKAR,",Pune University,,,,90,N2866.jpg,First,118,1.Basics of Control Systems\r\n2.Time Domain Analysis\r\n3.Stability\r\n4.Frequency Domain Analysis
ENGINEERING MATHEMATICS III,Nirali,"DR M Y GOKHALE,    S S KULKARNI,    A N SINGH,    DR N S MUJUMDAR,    K R ATAL,",Pune University,,,,500,N2871.jpg,First,660,"1 Linear Differential Equations With Constant Coefficients 2 Simultaneous linear Differential Equations, Symmetrical Simultaneous D.E. and Applications of Differential Equations 3 Fourier transform 4 The z Transform 5 Statistics, Correlation And Regression 6 Probability And Probability Distributions 7 Vector Algebra 8 Vector Diffrentiation 9 Vector Integration 10 Applications of vectors to Electromagnetic Fields 11 Complex Differentiation 12 Complex Integration And Conformal Mapping Model Question Paper :Online Examination  Theory Examination"
COMPUTER ORGANIZATION,Nirali,"J SURVE,    A R KALUGADE,    M SALE,    V KADAM,",Pune University,,,,265,N2875.jpg,First,350,1 The Evaluation of Computers and Number Operations 2 Processor Organization 3 Data Paths and ALU 4 Control Design Organisation 5 MEmeory and I/O Organisation 6 Advanced Computer Organisation
COMPUTER GRAPHICS,Nirali,"PINKY JAIN,    MRS POONAM Y PAWAR,",Pune University,,,,210,N2882.jpg,First,285,"1 Basic Concepts 2 Polygons and Transformations 3 Segemnts, Windowing and Clipping  4 3d Transformations And Projections 5 Shading, Colour Models And Animation 6 Curves And Fractals"
FOUNDATION OF COMPUTER NETWORKS,Nirali,"G R PATIL,    R C JAISWAL,",Pune University,,,,400,N2885.jpg,First,527,"1 Fundamentals of Signals 2 Digital Transmission System 3 Modulkation Techniques 4 Multiplexing And Spread spectrum Communication 5 Transmission Media 6 Switching Systems, Cable Modem and DSL Technology 7 Layer, Models and Addressing 8 Devices, Backbone Networks 9 Error Control and Data link Layer 10 Multiple Access Ethernet"
CHEMISTRY-II,Nirali,"VR DOSS,    VK WALEKAR,",Pune University,,,,250,N2891.jpg,First,318,Unit-I:Biomolecules\r\nUnit-II:Transition metals\r\nUnit-III:Volumetric analysis\r\nUnit-IV:(a)Adsorption\r\n             (b)Catalysis\r\nUnit-V:Stereochemistry\r\nUnit-VI:Unit Processes in Organic Synthesis
NETWORK ANALYSIS,Nirali,"DR SD RUIKAR,",Pune University,,,,460,N2898.jpg,First,616,1.INTRODUCTION TO NETWORK ANALYSIS\r\n2.NETWORK THEOREMS\r\n3.TRANSIENT ANALYSIS\r\n4.LAPLACE TRANSFORM APPLICARION TO NETWORK\r\n5.TWO PORT NETWORK AND FILTERS\r\n6.NETWORK FUNCTIONS
ENGINEERING MATHEMATICS III,Nirali,"DR N S MUJUMDAR,    DR S M CHAUDHARI,    MR N D NARKHEDE,    DR M Y GOKHALE,    DR R P SINGH,",Pune University,,,,280,N3001.jpg,First,370,"1 Linear Differential Equations And Constant Coefficients 2 Applications of Differential Equations 3 Applications of Partial Equations 4 Statistics, Correlation And registration 5 Probability And Probability Distributions 6 Testing of hypothesis And Significance 7 Vector Algebra 8 vector Differentiation 9 Apllications of vectors to Fluid mechanics"
SURVEYING,Nirali,"DR S T MALI,    A S SHELAR,    U S PATIL,",Pune University,,,,160,N3003.jpg,First,208,1 Surveying And Levelling 2 Theodolite 3 Tachometry 4 Curves 5 Plane Table Surveying
ENGINEERING THERMODYNAMICS,Nirali,"DR S N SAPALI,    DR S S KORE,    PROF S S GHORPADE,",Pune University,,,,165,N3006.jpg,First,215,1 Introduction to Engineering Thermodynamics 2 First Law of thermodynamics 3 Second law of Thermodynamics 4 Properties of ideal Gases 5 Properties of steam
FLUID MECHANICS,Nirali,"P V SHOTRI,",Pune University,,,,290,N3007.jpg,First,386,1 Fluid Properties And Hydrostatic 2 Fluid Kinematics And Dynamics 3 Viscous And Boundary Layer Flow 4 Dimentional Analysis And Flow Trhough Pipes 5 Centrifugal And reiprocatting Pump
MATERIAL SCIENCE AND METALLURGY,Nirali,"A S GHOLAP,    PROF S S GHORPADE,    DR M S KULKARNI,",Pune University,,,,185,N3009.jpg,First,238,1 Nature of Metals And Alloys 2 Properties of metals And testing 3 Ferrous Alloys And its Alloys 4 Heat Treatments 5 Alloys Steels And Advanced Materials
MANUFACTURING ENGINEERING I,Nirali,"A S GHOLAP,    DR ANAND K BEWOOR,",Pune University,,,,200,N3010.jpg,First,260,1 Casting Processes 2 Metal Forming processes 3 Welding And joining Processes 5 Powder Metallurgy
DISCRETE STRUCTURE AND GRAPH THEORY,Nirali,"DR N D KANKANE,    DR L K IYER,",Pune University,,,,470,N3018.jpg,First,622,"1 Logic And Proofs 2 theory of Sets 3 Permutations, Combinations And Discrete Probability 4 Relations 5 Functions 6 Recurrence Relations 7 Analysis of Algorithms 8 Graph Theory 9 Trees 10 Groups And Rings 11 Boolen Algebras"
ANALOG COMMUNICATION,Nirali,"MRS P D KULKARNI,",Pune University,,,,200,N3043.jpg,First,255,"1 Introduction to Electronic Communication 2 Amplitude Modulation And Frequency Modulation 3 Radio Receiver (AM & FM) 4 Transmission lines 5 Antennas 6 Wave Propagation , Symbols Abbreviations Appendix"
THEORY OF STRUCTURE I,Nirali,"DR S R PAREKAR,",Pune University,,,,390,N3083.jpg,First,520,1 Slope And Deflection of Beams 2 Deflection of Beams And Frames 3 Deflection of Trusses 4 Interminate Trusses 5 Interminate Beams 6 Continuous Beams 7 Three-Hinged Arches 8 Two Hinged Arches 9 Influence Lines 10 Moving Loads
